-10178.0433650438,10174.265978995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-239725509.947117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133154.07198489,-2211008.20470773,77854.1327228465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50261261967.9969,-1834394904.4586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,98303.993630594,-177881.460020483,79577.4663898887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316233431.63868,-30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,119366.199584833,-238732.399169666,119366.199584833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000000,-45000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,30.5712337649198,-61.1424675298395,30.5712337649198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11525.08435559,-11525.08435559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,119366.199584833,-238732.399169666,119366.199584833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000000,-45000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,67442.513319035,-68584.4183194976,1141.90500046262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425230.1733011,-26905504.447418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,79.9786648151369,-35265.9397008254,35185.9610360103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884453.01580293,-829049728.968276,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,273583.248552725,-308842.187507014,35258.9389542891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6446153846.15385,-830769230.769231,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4056.33810978547,-35530.5171468246,31474.1790370391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95575221.238938,-741592920.353982,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,416610.271992412,-537836.430211377,121226.158218965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9816148910.27778,-2856324245.69678,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1593.78268446663,-2232.24899454806,1886.75432605294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37552622.2301875,-44455604.3543348,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5104.74710323286,-26278.2477900832,10964.0064803847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360833333.333333,-258333333.333333,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,114252.628661687,-118464.785253773,4212.15659208614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2692014315.85012,-99246607.9714876,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,368.817706366482,-10372.8124601501,10003.9947537836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8690063.03931564,-235713588.460358,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,308231.943478873,-429458.101697838,121226.158218965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7262544539.82365,-2856324245.69678,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921.69169891447,-2369.60670792895,1745.60934284046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45278796.8620532,-41129953.8212208,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611.31982301635,-42983.6211048199,32538.3418127545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246111111.111111,-766666666.666667,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292845.07631479,-335286.391722731,42441.3154079406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6900000000,-1000000000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4244.13154079406,-33528.6391722731,29284.507631479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000,-690000000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372129.29677692,-1493355.45499588,121226.158218965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32330036983.7311,-2856324245.69678
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4452579392475,-15.2898942919786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246110.607997159
1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
